Untitled
1.000000 0.000000
0.999605 -0.000021
0.998419 -0.000078
0.996446 -0.000153
0.993688 -0.000218
0.990149 -0.000242
0.985835 -0.000197
0.980752 -0.000060
0.974910 0.000180
0.968317 0.000524
0.960983 0.000962
0.952920 0.001477
0.944141 0.002048
0.934660 0.002659
0.924492 0.003299
0.913652 0.003968
0.902158 0.004680
0.890029 0.005462
0.877282 0.006351
0.863939 0.007393
0.850021 0.008634
0.835549 0.010116
0.820547 0.011872
0.805038 0.013920
0.789046 0.016263
0.772597 0.018885
0.755718 0.021758
0.738434 0.024842
0.720773 0.028092
0.702763 0.031458
0.684432 0.034892
0.665810 0.038347
0.646925 0.041770
0.627808 0.045104
0.608489 0.048277
0.588999 0.051204
0.569368 0.053782
0.549627 0.055899
0.529808 0.057439
0.509941 0.058303
0.490059 0.058419
0.470192 0.057763
0.450373 0.056367
0.430632 0.054330
0.411001 0.051809
0.391511 0.049009
0.372192 0.046161
0.353075 0.043496
0.334190 0.041218
0.315568 0.039481
0.297237 0.038371
0.279227 0.037897
0.261566 0.037997
0.244282 0.038548
0.227403 0.039387
0.210954 0.040329
0.194962 0.041197
0.179453 0.041836
0.164451 0.042129
0.149979 0.042001
0.136061 0.041421
0.122718 0.040398
0.109971 0.038968
0.097842 0.037186
0.086348 0.035116
0.075508 0.032821
0.065340 0.030362
0.055859 0.027791
0.047080 0.025154
0.039017 0.022492
0.031683 0.019841
0.025090 0.017235
0.019248 0.014702
0.014165 0.012268
0.009851 0.009952
0.006312 0.007761
0.003554 0.005692
0.001581 0.003729
0.000395 0.001843
0.000000 0.000000
0.000395 -0.001815
0.001581 -0.003503
0.003554 -0.004946
0.006312 -0.006039
0.009851 -0.006703
0.014165 -0.006882
0.019248 -0.006550
0.025090 -0.005714
0.031683 -0.004406
0.039017 -0.002686
0.047080 -0.000635
0.055859 0.001650
0.065340 0.004066
0.075508 0.006501
0.086348 0.008848
0.097842 0.011008
0.109971 0.012889
0.122718 0.014418
0.136061 0.015535
0.149979 0.016205
0.164451 0.016412
0.179453 0.016167
0.194962 0.015503
0.210954 0.014478
0.227403 0.013172
0.244282 0.011680
0.261566 0.010106
0.279227 0.008553
0.297237 0.007118
0.315568 0.005880
0.334190 0.004894
0.353075 0.004187
0.372192 0.003759
0.391511 0.003581
0.411001 0.003604
0.430632 0.003765
0.450373 0.003992
0.470192 0.004209
0.490059 0.004345
0.509941 0.004336
0.529808 0.004123
0.549627 0.003660
0.569368 0.002907
0.588999 0.001842
0.608489 0.000457
0.627808 -0.001234
0.646925 -0.003195
0.665810 -0.005361
0.684432 -0.007642
0.702763 -0.009925
0.720773 -0.012085
0.738434 -0.013992
0.755718 -0.015529
0.772597 -0.016602
0.789046 -0.017153
0.805038 -0.017166
0.820547 -0.016669
0.835549 -0.015731
0.850021 -0.014449
0.863939 -0.012941
0.877282 -0.011327
0.890029 -0.009718
0.902158 -0.008204
0.913652 -0.006848
0.924492 -0.005684
0.934660 -0.004717
0.944141 -0.003930
0.952920 -0.003295
0.960983 -0.002772
0.968317 -0.002328
0.974910 -0.001933
0.980752 -0.001567
0.985835 -0.001221
0.990149 -0.000897
0.993688 -0.000603
0.996446 -0.000353
0.998419 -0.000162
0.999605 -0.000041
1.000000 -0.000000
